date,customer_id,item_id,quantity,selling_price,other_discount,coupon_discount,brand,brand_type,category
2012-02-18,162,32547,2,156.02,0.0,-35.62,2188,Established,Grocery
2012-02-18,1202,59133,1,89.05,-53.07,-35.62,1630,Established,Grocery
2012-02-18,305,11975,2,54.5,0.0,-19.59,1013,Established,Grocery
2012-02-18,464,8418,1,76.23,-10.69,-19.59,1587,Established,Grocery
2012-02-18,464,36299,1,76.23,-10.69,-19.59,1587,Established,Grocery
2012-02-19,63,7669,2,115.05,-142.48,-44.52,1105,Established,Grocery
2012-02-19,63,35094,2,249.34,-77.65,-35.62,686,Established,Pharmaceutical
2012-02-19,1011,8608,1,240.08,-31.35,-8.9,686,Established,Pharmaceutical
2012-02-19,1011,8970,1,215.14,0.0,-16.03,49,Established,Grocery
2012-02-19,131,5513,1,62.33,-60.2,-8.9,1134,Established,Grocery
2012-02-19,131,53415,2,106.15,0.0,-35.62,1762,Established,Pharmaceutical
2012-02-19,1039,22288,1,64.83,-39.89,-19.59,1183,Established,Grocery
2012-02-19,1039,56023,3,191.28,0.0,-35.62,162,Established,Grocery
2012-02-19,412,56751,1,213.36,-142.48,-35.62,1180,Established,Grocery
2012-02-19,152,4796,1,90.47,0.0,-19.59,278,Established,Grocery
2012-02-19,152,20284,3,105.79,-42.74,-35.62,162,Established,Grocery
2012-02-19,152,22785,1,338.03,0.0,-35.62,350,Established,Packaged Meat
2012-02-19,152,55023,1,143.9,0.0,-19.59,1367,Established,Grocery
2012-02-19,152,57780,1,54.85,0.0,-19.59,634,Established,Grocery
2012-02-19,1283,47877,1,97.6,-21.37,-26.71,1186,Established,Grocery
2012-02-19,464,19420,1,62.33,-60.2,-8.9,1134,Established,Grocery
2012-02-19,464,49573,1,69.1,-10.69,-8.9,1615,Established,Grocery
2012-02-20,1457,31345,1,284.6,-52.01,-35.62,686,Established,Grocery
2012-02-20,51,16239,1,195.55,-106.86,-17.81,673,Established,Grocery
2012-02-20,783,52536,2,426.73,0.0,-213.36,235,Established,Grocery
2012-02-20,1341,19883,1,53.07,0.0,-17.81,986,Established,Grocery
2012-02-20,1341,27491,1,89.76,-32.77,-19.59,971,Established,Grocery
2012-02-20,1341,49242,1,151.03,0.0,-8.9,686,Established,Grocery
2012-02-21,1298,19464,2,124.67,-77.65,-39.18,1183,Established,Grocery
2012-02-21,1298,24299,1,38.47,-27.07,-19.59,1183,Established,Grocery
2012-02-21,653,31022,1,195.55,0.0,-17.81,102,Established,Pharmaceutical
2012-02-21,919,7191,1,284.6,0.0,-35.62,89,Established,Grocery
2012-02-21,1337,29082,1,248.98,0.0,-35.62,986,Established,Pharmaceutical
2012-02-20,158,39921,1,200.9,-46.31,-12.47,366,Established,Grocery
2012-02-20,158,39951,1,89.05,-35.26,-17.81,544,Established,Grocery
2012-02-20,158,40075,1,47.73,-65.9,-17.81,1105,Established,Grocery
2012-02-20,158,40218,1,89.05,-42.39,-19.59,1294,Established,Natural Products
2012-02-20,158,40339,1,284.6,-178.1,-35.62,133,Established,Grocery
2012-02-20,158,40512,1,47.73,-65.9,-17.81,1105,Established,Grocery
2012-02-20,158,40553,1,95.82,-21.37,-17.81,1101,Established,Grocery
2012-02-20,158,40847,1,82.99,-23.51,-113.63,967,Established,Grocery
2012-02-20,158,46859,1,106.5,0.0,-26.71,142,Established,Natural Products
2012-02-20,158,55177,1,177.74,0.0,-19.59,1367,Established,Grocery
2012-02-22,1285,10746,2,130.01,-70.53,-12.47,1707,Established,Grocery
2012-02-22,1285,16782,2,70.53,-21.37,-45.95,1229,Established,Grocery
2012-02-22,1285,25544,1,106.5,0.0,-106.5,235,Established,Grocery
2012-02-22,1285,34435,1,95.82,-24.93,-35.62,158,Established,Pharmaceutical
2012-02-21,570,33769,1,37.4,-17.45,-19.59,840,Established,Grocery
2012-02-22,791,45030,1,177.74,0.0,-35.62,172,Established,Grocery
2012-02-22,1500,13689,1,73.02,-31.7,-19.59,971,Established,Grocery
2012-02-21,1,53418,1,177.74,0.0,-35.62,984,Established,Packaged Meat
2012-02-23,1387,14527,1,284.6,-203.03,-35.62,133,Established,Grocery
2012-02-23,1387,25254,1,159.93,0.0,-35.62,595,Established,Packaged Meat
2012-02-23,1387,59220,1,41.68,-47.02,-17.81,475,Established,Grocery
2012-02-23,1378,45236,1,106.5,-35.62,-35.62,233,Established,Grocery
2012-02-23,957,53749,1,676.42,0.0,-71.24,686,Established,Pharmaceutical
2012-02-23,957,56730,1,142.12,-35.62,-35.62,681,Established,Grocery
2012-02-23,460,11945,1,76.23,-7.12,-16.03,49,Established,Grocery
2012-02-23,460,31533,2,123.96,0.0,-17.81,686,Established,Grocery
2012-02-23,1472,45176,1,55.21,-28.14,-19.59,524,Established,Grocery
2012-02-23,1472,48228,1,77.65,-44.88,-19.59,971,Established,Grocery
2012-02-23,1472,52341,1,21.02,0.0,-21.02,475,Established,Pharmaceutical
2012-02-23,503,23451,3,267.15,-52.36,-35.62,989,Established,Packaged Meat
2012-02-23,503,51242,1,159.93,-35.62,-17.81,544,Established,Grocery
2012-02-23,1140,12013,2,218.35,0.0,-26.71,209,Established,Grocery
2012-02-24,161,17495,1,88.69,0.0,-17.81,1124,Established,Grocery
2012-02-24,161,17643,1,35.26,-10.69,-45.95,1229,Established,Grocery
2012-02-24,161,21628,1,88.69,-35.62,-17.81,644,Established,Grocery
2012-02-24,161,22356,1,55.21,-24.58,-19.59,743,Established,Grocery
2012-02-24,161,25634,2,70.53,0.0,-70.53,303,Established,Pharmaceutical
2012-02-24,161,31023,2,124.67,-120.4,-17.81,1134,Established,Grocery
2012-02-24,161,52190,2,70.53,0.0,-35.26,101,Established,Pharmaceutical
2012-02-24,566,4862,1,58.77,-35.26,-12.47,1707,Established,Grocery
2012-02-24,566,35420,1,79.79,0.0,-19.59,278,Established,Grocery
2012-02-24,329,24546,1,142.12,-71.24,-35.62,57,Established,Pharmaceutical
2012-02-24,329,34446,1,126.09,0.0,-16.03,1061,Established,Grocery
2012-02-24,329,52813,1,63.76,0.0,-17.81,2088,Established,Pharmaceutical
2012-02-24,760,52995,2,132.86,0.0,-19.59,1013,Established,Grocery
2012-02-24,189,31786,1,71.24,-24.58,-35.62,971,Established,Grocery
2012-02-24,1239,11053,2,237.23,-68.39,-35.62,2134,Established,Pharmaceutical
2012-02-25,153,12610,1,101.16,-10.69,-12.47,2187,Established,Grocery
2012-02-25,401,8300,2,178.1,-20.66,-35.62,714,Established,Grocery
2012-02-25,401,23564,3,356.2,-198.4,-35.62,56,Local,Grocery
2012-02-25,261,32685,1,55.21,-17.45,-19.59,2024,Established,Grocery
2012-02-26,1547,53519,1,118.97,-44.52,-35.62,89,Established,Grocery
2012-02-26,328,7846,2,142.48,-99.02,-71.24,971,Established,Grocery
2012-02-26,895,13482,1,135.0,0.0,-35.62,1229,Established,Grocery
2012-02-26,15,16130,1,56.64,-24.93,-17.81,49,Established,Grocery
2012-02-26,135,20330,1,39.89,-13.18,-53.07,1025,Established,Grocery
2012-02-26,135,35291,1,89.05,-28.14,-35.62,244,Established,Grocery
2012-02-26,135,35869,1,53.07,-17.81,-17.81,853,Established,Grocery
2012-02-26,235,19480,1,124.31,0.0,-17.81,190,Established,Prepared Food
2012-02-26,235,19680,1,55.21,-28.14,-19.59,1290,Established,Grocery
2012-02-26,235,31922,2,195.55,-29.92,-19.59,524,Established,Grocery
2012-02-26,235,49293,1,124.31,-71.24,-17.81,57,Established,Grocery
2012-02-26,235,51711,1,151.03,-49.87,-26.71,501,Established,Grocery
2012-02-27,769,32250,1,498.32,-160.29,-35.62,206,Established,Grocery
2012-02-27,461,18030,1,69.1,0.0,-12.47,782,Established,Grocery
2012-02-27,464,15341,1,53.43,-35.26,-17.81,1183,Established,Grocery
2012-02-27,464,24299,1,38.47,-27.07,-19.59,1183,Established,Grocery
2012-02-27,464,30297,1,191.99,0.0,-35.62,864,Established,Grocery
2012-02-28,583,13409,1,67.32,0.0,-10.69,189,Established,Pharmaceutical
2012-02-28,583,37052,1,39.89,-13.18,-53.07,1025,Established,Grocery
2012-02-28,523,4879,1,17.81,0.0,-17.81,853,Established,Grocery
2012-02-28,523,5977,2,334.12,0.0,-35.62,67,Established,Seafood
2012-02-28,523,10712,2,182.73,0.0,-19.59,152,Established,Grocery
2012-02-28,523,12100,1,104.72,0.0,-8.9,984,Established,Packaged Meat
2012-02-28,523,19158,1,35.26,0.0,-10.69,686,Established,Grocery
2012-02-28,523,25286,2,187.0,-81.21,-26.71,1587,Established,Grocery
2012-02-28,523,27491,1,89.76,-32.77,-19.59,971,Established,Grocery
2012-02-28,523,32235,2,142.48,-56.28,-35.62,167,Established,Grocery
2012-02-28,523,54213,1,124.31,0.0,-17.81,1596,Established,Packaged Meat
2012-02-28,192,10316,2,184.51,0.0,-35.62,989,Established,Packaged Meat
2012-02-28,192,27956,1,81.57,-14.25,-10.69,278,Established,Grocery
2012-02-28,1544,58735,1,183.09,0.0,-26.71,864,Established,Grocery
2012-02-28,1469,55982,1,213.36,-71.24,-35.62,1025,Established,Grocery
2012-02-28,757,6795,1,167.06,0.0,-35.62,132,Established,Grocery
2012-02-28,706,24385,1,186.65,0.0,-26.71,1371,Established,Grocery
2012-02-28,783,11889,4,130.01,-55.57,-12.47,1235,Established,Grocery
2012-02-28,783,22673,1,311.32,0.0,-8.9,406,Established,Grocery
2012-03-01,1390,22565,1,35.62,-35.26,-35.62,56,Local,Grocery
2012-03-01,88,16055,1,45.95,0.0,-45.95,2025,Established,Grocery
2012-03-01,1357,29766,1,97.6,-21.37,-26.71,1186,Established,Grocery
2012-03-01,1357,47877,1,97.6,-21.37,-26.71,1186,Established,Grocery
2012-03-01,513,28700,2,165.99,0.0,-35.62,946,Established,Grocery
2012-03-01,385,19191,1,234.74,-85.49,-35.62,533,Established,Grocery
2012-03-01,385,49930,1,113.63,0.0,-35.62,986,Established,Grocery
2012-03-01,189,31786,1,71.24,-24.58,-35.62,971,Established,Grocery
2012-03-01,1367,35016,1,74.8,-17.45,-14.25,989,Established,Packaged Meat
2012-03-02,1536,25372,1,284.6,0.0,-89.05,1981,Established,Pharmaceutical
2012-03-02,152,5123,1,355.84,0.0,-35.62,350,Established,Grocery
2012-03-02,152,25853,1,92.26,0.0,-21.37,868,Established,Grocery
2012-03-02,1068,33670,1,113.63,0.0,-17.81,224,Established,"Dairy, Juices & Snacks"
2012-03-02,1549,7749,1,35.62,-21.02,-17.81,278,Established,Grocery
2012-03-02,1549,7768,1,92.26,-14.25,-35.62,946,Established,Grocery
2012-03-02,1549,15794,1,58.42,-37.4,-17.81,1183,Established,Grocery
2012-03-02,1549,17983,1,99.38,-24.93,-17.81,984,Established,Packaged Meat
2012-03-02,1549,23117,2,355.49,-106.86,-71.24,132,Established,Grocery
2012-03-01,626,15229,1,81.21,0.0,-17.81,946,Established,Grocery
2012-03-02,303,6431,1,17.81,-13.89,-17.81,853,Established,Grocery
2012-03-02,303,23012,1,111.85,0.0,-19.59,971,Established,Grocery
2012-03-02,303,23224,1,58.42,-24.93,-8.9,1479,Established,Grocery
2012-03-02,303,23366,1,71.24,-42.39,-17.81,1569,Established,Grocery
2012-03-02,303,24561,1,55.21,-35.26,-19.59,1707,Established,Grocery
2012-03-02,303,29515,1,55.21,-24.58,-19.59,743,Established,Grocery
2012-03-02,303,32217,2,70.53,0.0,-35.26,101,Established,Pharmaceutical
2012-03-02,303,45172,1,37.4,-53.07,-19.59,278,Established,Grocery
2012-03-02,303,45515,1,73.02,-17.45,-16.03,1142,Established,Packaged Meat
2012-03-02,303,47844,1,41.68,-32.77,-17.81,293,Established,Grocery
2012-03-02,303,50488,1,92.26,0.0,-21.37,1061,Established,Grocery
2012-03-02,303,56889,1,21.02,-7.12,-28.14,1337,Established,Grocery
2012-03-02,303,57671,1,58.06,-39.54,-26.71,487,Established,Grocery
2012-03-02,516,22800,1,902.25,0.0,-142.48,482,Established,Pharmaceutical
2012-03-02,37,16015,1,83.35,0.0,-19.59,1319,Established,Pharmaceutical
2012-03-02,72,14498,1,69.1,0.0,-12.47,782,Established,Grocery
2012-03-02,52,20497,1,142.12,-71.24,-35.62,2068,Established,Packaged Meat
2012-03-02,52,25163,2,234.38,0.0,-35.62,1180,Established,Grocery
2012-03-03,1547,13311,1,26.71,-70.88,-26.71,278,Established,Grocery
2012-03-03,1203,35858,7,685.68,-284.25,-106.86,1587,Established,Grocery
2012-03-03,131,10015,1,138.56,0.0,-17.81,1569,Established,Grocery
2012-03-03,131,15755,1,213.36,0.0,-35.62,2068,Established,Packaged Meat
2012-03-03,131,52734,1,135.0,0.0,-35.62,686,Established,Pharmaceutical
2012-03-03,781,45172,1,90.47,0.0,-19.59,278,Established,Grocery
2012-03-03,1401,9126,1,35.62,-13.89,-35.62,853,Established,Grocery
2012-03-03,769,55577,1,213.36,0.0,-35.62,1878,Established,Pharmaceutical
2012-03-03,1341,23188,1,54.85,0.0,-8.9,1953,Established,Grocery
2012-03-03,1341,57556,1,126.09,0.0,-26.71,1367,Established,Grocery
2012-03-03,305,8877,1,67.32,-10.69,-35.62,1276,Established,Grocery
2012-03-03,305,29819,1,94.04,0.0,-26.71,1263,Established,Grocery
2012-03-03,305,35417,1,10.33,0.0,-17.81,56,Local,Pharmaceutical
2012-03-03,305,55932,1,213.36,-53.43,-35.62,676,Established,Grocery
2012-03-03,1573,18743,1,56.64,-7.12,-7.12,686,Established,Grocery
2012-03-03,1573,48708,1,124.31,0.0,-17.81,1434,Established,Grocery
2012-03-03,1573,48714,1,67.32,0.0,-21.37,2088,Established,Pharmaceutical
2012-03-04,639,11937,2,761.56,0.0,-142.48,1274,Established,Pharmaceutical
2012-03-04,1547,11202,1,97.6,0.0,-19.59,1124,Established,Grocery
2012-03-04,1547,56332,1,118.97,0.0,-26.71,1470,Established,Pharmaceutical
2012-03-04,385,8761,1,106.5,-42.74,-35.62,1186,Established,Grocery
2012-03-04,385,14076,4,249.34,-91.19,-35.62,1124,Established,Grocery
2012-03-04,385,24724,1,248.98,-53.43,-17.81,673,Established,Grocery
2012-03-03,416,5226,1,213.36,0.0,-35.62,702,Established,Packaged Meat
2012-03-03,416,14172,1,31.35,-39.54,-31.35,115,Established,Grocery
2012-03-03,416,23051,2,95.46,0.0,-17.81,782,Established,Grocery
2012-03-03,416,24049,2,53.43,-70.53,-53.43,1183,Established,Grocery
2012-03-03,416,56601,1,89.05,-74.45,-35.62,2025,Established,Grocery
2012-03-04,706,24385,1,186.65,0.0,-26.71,1371,Established,Grocery
2012-03-05,1385,48861,1,50.58,-22.08,-8.9,1699,Established,Grocery
2012-03-05,1378,10373,1,115.41,0.0,-8.9,686,Established,Pharmaceutical
2012-03-05,1378,12057,1,95.82,0.0,-35.62,686,Established,Pharmaceutical
2012-03-05,1378,19705,2,28.5,0.0,-71.24,158,Established,Pharmaceutical
2012-03-05,1378,20560,2,28.5,0.0,-71.24,158,Established,Pharmaceutical
2012-03-05,1378,25426,2,711.69,0.0,-71.24,686,Established,Pharmaceutical
2012-03-05,235,6431,1,31.7,0.0,-17.81,853,Established,Grocery
2012-03-05,235,6524,6,108.28,-85.49,-53.43,56,Local,Grocery
2012-03-05,235,20447,1,78.01,0.0,-17.81,986,Established,Grocery
2012-03-05,235,31922,1,55.21,-49.51,-19.59,524,Established,Grocery
2012-03-05,235,36722,1,64.12,-31.7,-35.62,1016,Established,Grocery
2012-03-05,235,45692,1,142.12,0.0,-35.62,686,Established,Grocery
2012-03-05,235,48945,1,73.02,-53.07,-19.59,2025,Established,Grocery
2012-03-05,1310,49057,2,162.07,-106.15,-19.59,946,Established,Grocery
2012-03-05,928,17388,1,42.39,-28.85,-19.59,1183,Established,Grocery
2012-03-05,162,7764,1,106.5,0.0,-35.62,1128,Established,Pharmaceutical
2012-03-05,162,23344,2,191.64,0.0,-35.62,56,Local,Grocery
2012-03-05,162,24898,1,85.13,0.0,-14.25,997,Established,Grocery
2012-03-05,464,7642,1,26.71,-70.88,-26.71,278,Established,Grocery
2012-03-06,63,14352,1,50.58,-47.02,-26.71,1105,Established,Grocery
2012-03-06,63,34756,3,180.59,0.0,-35.62,2113,Established,Grocery
2012-03-06,1191,57195,1,355.84,0.0,-71.24,673,Established,Pharmaceutical
2012-03-06,757,25308,1,53.43,-35.26,-17.81,2088,Established,Pharmaceutical
2012-03-06,757,36084,1,53.07,0.0,-17.81,461,Established,Grocery
2012-03-06,757,48685,1,69.1,0.0,-26.71,2088,Established,Pharmaceutical
2012-03-06,757,52799,1,108.28,0.0,-16.03,57,Established,Pharmaceutical
2012-03-06,757,61852,1,131.44,-28.5,-24.93,57,Established,Pharmaceutical
2012-03-06,1392,56751,1,259.67,-96.17,-35.62,1180,Established,Grocery
2012-03-06,189,7509,1,108.64,-31.7,-19.59,350,Established,Packaged Meat
2012-03-06,189,10838,1,106.86,-70.88,-35.62,189,Established,Pharmaceutical
2012-03-06,189,45008,1,142.12,-81.93,-35.62,172,Established,Grocery
2012-03-06,1367,16628,1,1045.09,0.0,-178.1,482,Established,Pharmaceutical
2012-03-06,1367,56117,1,35.26,0.0,-35.26,1229,Established,Grocery
2012-03-06,1341,4564,1,5.34,0.0,-26.71,1149,Established,Pharmaceutical
2012-03-06,1341,20945,1,14.25,0.0,-35.62,1149,Established,Pharmaceutical
2012-03-07,1273,17696,2,178.1,-56.28,-35.62,350,Established,Packaged Meat
2012-03-07,1273,58552,1,124.67,-6.77,-35.62,686,Established,Grocery
2012-03-07,1273,59065,1,138.56,0.0,-17.81,1075,Established,Grocery
2012-03-07,161,48911,2,146.04,-106.15,-39.18,946,Established,Grocery
2012-03-07,161,48949,2,162.07,-106.15,-19.59,946,Established,Grocery
2012-03-07,161,48911,2,146.04,-106.15,-39.18,946,Established,Grocery
2012-03-07,161,48949,3,219.06,-159.22,-58.77,946,Established,Grocery
2012-03-07,161,49002,1,73.02,-53.07,-19.59,2025,Established,Grocery
2012-03-07,161,49046,6,438.13,-318.44,-117.55,2025,Established,Grocery
2012-03-07,98,15018,3,160.29,-20.3,-60.2,1101,Established,Grocery
2012-03-07,208,55925,1,124.67,-17.45,-35.62,1025,Established,Grocery
2012-03-07,957,22292,2,141.77,-42.74,-71.24,686,Established,Grocery
2012-03-07,1549,30094,1,338.03,-160.29,-17.81,686,Established,Grocery
2012-03-07,1549,30833,2,178.1,-56.28,-35.62,244,Established,Grocery
2012-03-07,1549,34285,1,106.86,-17.45,-17.81,686,Established,Grocery
2012-03-07,123,22631,1,53.07,-10.69,-17.81,1335,Established,Grocery
2012-03-07,123,48706,2,237.59,-117.9,-35.62,1587,Established,Grocery
2012-03-07,1529,14354,1,142.12,-21.37,-71.24,686,Established,Grocery
2012-03-07,855,17108,1,26.71,-70.88,-26.71,278,Established,Grocery
2012-03-07,855,31053,4,133.57,-283.54,-26.71,278,Established,Grocery
2012-03-08,1298,19464,1,62.33,-38.83,-19.59,1183,Established,Grocery
2012-03-08,1298,24299,4,153.88,-108.28,-78.36,1183,Established,Grocery
2012-03-08,391,28442,1,47.02,-22.08,-12.47,1697,Established,Grocery
2012-03-08,1544,20303,1,195.55,0.0,-35.62,986,Established,Pharmaceutical
2012-03-08,461,29543,1,427.08,-106.86,-35.62,686,Established,Pharmaceutical
2012-03-08,823,45308,1,88.69,-35.62,-17.81,105,Established,Grocery
2012-03-08,823,58644,1,101.16,0.0,-12.47,914,Established,Grocery
2012-03-08,823,60322,1,159.93,-35.62,-17.81,673,Established,Grocery
2012-03-08,1239,22504,1,118.97,0.0,-8.9,406,Established,Grocery
2012-03-09,932,37150,2,47.02,-23.51,-35.26,303,Established,Pharmaceutical
2012-03-09,725,13482,1,135.0,0.0,-35.62,1229,Established,Grocery
2012-03-09,1412,29082,1,177.74,-71.24,-35.62,986,Established,Pharmaceutical
2012-03-09,566,16145,1,165.28,0.0,-12.47,1898,Established,Packaged Meat
2012-03-09,566,18577,1,90.47,0.0,-8.9,686,Established,Grocery
2012-03-09,566,23982,1,110.07,0.0,-10.69,278,Established,Grocery
2012-03-09,566,32466,1,133.22,-17.81,-26.71,1773,Established,Pharmaceutical
2012-03-09,566,35964,1,997.0,0.0,-35.62,686,Established,Pharmaceutical
2012-03-09,277,10191,1,12.11,-14.25,-26.71,56,Local,Grocery
2012-03-09,277,11823,1,123.6,-71.6,-17.81,56,Local,Grocery
2012-03-09,300,7493,1,53.43,-21.02,-17.81,458,Established,Grocery
2012-03-09,52,56124,1,124.67,-17.45,-35.62,1025,Established,Grocery
2012-03-10,677,7184,2,178.1,-27.78,-89.05,487,Established,Grocery
2012-03-10,1400,10919,1,44.52,-42.39,-26.71,644,Established,Pharmaceutical
2012-03-10,1400,12581,1,70.88,0.0,-14.25,686,Established,Grocery
2012-03-10,1400,17643,1,35.26,-10.69,-45.95,1229,Established,Grocery
2012-03-10,1400,23192,1,63.76,0.0,-17.81,1101,Established,Grocery
2012-03-10,1400,23909,1,284.6,-35.62,-35.62,406,Established,Grocery
2012-03-10,1400,24258,1,115.76,-17.45,-8.9,686,Established,Grocery
2012-03-10,1400,25841,1,95.82,0.0,-35.62,334,Established,Grocery
2012-03-10,1400,26574,4,71.24,-41.32,-28.14,63,Established,Grocery
2012-03-10,1400,47303,1,89.05,-45.95,-35.62,120,Established,Grocery
2012-03-10,1400,56891,2,39.18,-17.1,-28.14,1337,Established,Grocery
2012-03-10,1543,34589,2,178.1,-70.53,-35.62,1958,Established,Grocery
2012-03-10,303,22105,1,45.24,-47.02,-14.25,278,Established,Grocery
2012-03-10,1011,27279,2,141.77,0.0,-35.62,971,Established,Grocery
2012-03-10,1317,7277,1,106.5,0.0,-35.62,1760,Established,Skin & Hair Care
2012-03-10,372,9236,1,73.02,-10.33,-19.59,706,Established,Grocery
2012-03-10,191,28639,2,216.57,-49.87,-17.81,984,Established,Packaged Meat
2012-03-10,191,36562,1,124.31,0.0,-17.81,984,Established,Packaged Meat
2012-03-10,974,17959,1,213.36,0.0,-35.62,702,Established,Packaged Meat
2012-03-11,1549,11864,1,124.31,-32.06,-17.81,686,Established,Grocery
2012-03-11,1549,30094,1,355.84,-160.29,-35.62,686,Established,Grocery
2012-03-11,1333,18699,2,102.59,0.0,-17.81,501,Established,Grocery
2012-03-11,1333,47310,2,711.69,0.0,-71.24,59,Established,Grocery
2012-03-11,1333,53696,1,73.02,-17.45,-19.59,2025,Established,Grocery
2012-03-11,1333,58854,1,61.98,-21.37,-8.9,686,Established,Grocery
2012-03-11,1367,16628,1,1045.09,0.0,-142.48,482,Established,Pharmaceutical
2012-03-11,1573,23102,1,55.21,-28.14,-19.59,1041,Established,Pharmaceutical
2012-03-11,1573,48640,1,124.31,-96.17,-17.81,1558,Established,Grocery
2012-03-12,632,7112,3,276.77,0.0,-35.62,989,Established,Packaged Meat
2012-03-12,632,29018,1,89.05,-53.07,-35.62,1630,Established,Grocery
2012-03-12,632,58734,1,83.35,0.0,-19.59,971,Established,Grocery
2012-03-12,652,15018,2,106.86,-13.54,-60.2,1101,Established,Grocery
2012-03-12,1385,33926,1,35.26,0.0,-17.81,1501,Established,Pharmaceutical
2012-03-12,793,47732,1,104.72,0.0,-26.71,673,Established,Pharmaceutical
2012-03-12,793,52220,1,166.7,0.0,-35.62,673,Established,Pharmaceutical
2012-03-12,712,7159,1,117.19,0.0,-35.62,172,Established,Grocery
2012-03-12,1239,16633,2,97.96,-106.15,-26.71,278,Established,Grocery
2012-03-12,1239,18348,2,343.02,0.0,-12.47,771,Established,Pharmaceutical
2012-03-12,1239,22113,1,53.07,-10.69,-17.81,1335,Established,Grocery
2012-03-12,1239,28005,2,355.49,0.0,-35.62,475,Established,Pharmaceutical
2012-03-12,1239,45308,1,88.69,-35.62,-17.81,105,Established,Grocery
2012-03-12,1239,51221,1,159.93,-35.62,-17.81,544,Established,Grocery
2012-03-13,1529,29543,1,427.08,-106.86,-53.43,686,Established,Pharmaceutical
